  3.22750000e+00  2.10195000e+00  2.82181000e+00
  3.29250000e+00  1.72423000e+00  1.64932000e+00
  3.35750000e+00  1.29516000e+00  9.29090000e-01
  3.42250000e+00  4.83740000e-01  4.15170000e-01
  3.48750000e+00  -6.22300000e-02  2.56260000e-01
  3.55250000e+00  -8.42900000e-01  1.75530000e-01
  3.61750000e+00  -1.44252000e+00  1.29220000e-01
  3.68250000e+00  -2.05611000e+00  1.11520000e-01
  3.74750000e+00  -2.60143000e+00  1.00340000e-01
  3.81250000e+00  -3.05127000e+00  9.72900000e-02
  3.87750000e+00  -3.47263000e+00  9.30700000e-02
  3.94250000e+00  -3.82422000e+00  9.01600000e-02
  4.00750000e+00  -4.09684000e+00  9.37800000e-02
  4.07250000e+00  -4.34720000e+00  1.00950000e-01
  4.13750000e+00  -4.54885000e+00  1.13110000e-01
  4.20250000e+00  -4.68674000e+00  1.21850000e-01
  4.26750000e+00  -4.75480000e+00  1.21500000e-01
  4.33250000e+00  -4.77732000e+00  1.16650000e-01
  4.39750000e+00  -4.75999000e+00  1.14720000e-01
  4.46250000e+00  -4.74087000e+00  1.12710000e-01
  4.52750000e+00  -4.76515000e+00  1.08250000e-01
  4.59250000e+00  -4.88343000e+00  9.69000000e-02
  4.65750000e+00  -5.03246000e+00  8.21500000e-02
  4.72250000e+00  -5.11558000e+00  7.16400000e-02
  4.78750000e+00  -5.02392000e+00  7.15500000e-02
  4.85250000e+00  -4.81075000e+00  6.76100000e-02
  4.91750000e+00  -4.52564000e+00  5.99700000e-02
  4.98250000e+00  -4.19547000e+00  5.40500000e-02
  5.04750000e+00  -3.86596000e+00  5.24800000e-02
  5.11250000e+00  -3.58328000e+00  5.33400000e-02
  5.17750000e+00  -3.37856000e+00  5.30100000e-02
  5.24250000e+00  -3.20964000e+00  5.42100000e-02
  5.30750000e+00  -3.10991000e+00  5.69500000e-02
  5.37250000e+00  -2.97506000e+00  5.24900000e-02
  5.43750000e+00  -2.88493000e+00  5.12800000e-02
  5.50250000e+00  -2.80386000e+00  5.08500000e-02
  5.56750000e+00  -2.74655000e+00  5.05700000e-02
  5.63250000e+00  -2.68412000e+00  5.07100000e-02
  5.69750000e+00  -2.62428000e+00  5.09900000e-02
  5.76250000e+00  -2.56557000e+00  5.12300000e-02
  5.82750000e+00  -2.46978000e+00  5.12100000e-02
  5.89250000e+00  -2.36887000e+00  5.09900000e-02
  5.95750000e+00  -2.26659000e+00  5.08600000e-02
  6.02250000e+00  -2.16874000e+00  5.08200000e-02
  6.08750000e+00  -2.06868000e+00  5.09000000e-02
  6.15250000e+00  -1.98517000e+00  5.10300000e-02
  6.21750000e+00  -1.89665000e+00  5.12300000e-02
  6.28250000e+00  -1.77927000e+00  5.14100000e-02
  6.34750000e+00  -1.68487000e+00  5.14000000e-02
  6.41250000e+00  -1.55226000e+00  5.13500000e-02
  6.47750000e+00  -1.43954000e+00  5.13400000e-02
  6.54250000e+00  -1.34838000e+00  5.13800000e-02
  6.60750000e+00  -1.25052000e+00  5.14900000e-02
  6.67250000e+00  -1.15162000e+00  5.16600000e-02
  6.73750000e+00  -1.06374000e+00  5.18600000e-02
  6.80250000e+00  -9.34310000e-01  5.20100000e-02
  6.86750000e+00  -8.06170000e-01  5.20100000e-02
  6.93250000e+00  -6.85510000e-01  5.19800000e-02
  6.99750000e+00  -5.63750000e-01  5.20000000e-02
  7.06250000e+00  -4.69960000e-01  5.20800000e-02
  7.12750000e+00  -3.89690000e-01  5.22000000e-02
  7.19250000e+00  -3.15120000e-01  5.23900000e-02
  7.25750000e+00  -2.36950000e-01  5.25800000e-02
  7.32250000e+00  -1.49850000e-01  5.26500000e-02
  7.38750000e+00  -7.67500000e-02  5.25900000e-02
  7.45250000e+00  4.40000000e-04  5.25600000e-02
  7.51750000e+00  6.88800000e-02  5.25600000e-02
  7.58250000e+00  1.12460000e-01  5.26000000e-02
  7.64750000e+00  1.47760000e-01  5.26800000e-02
  7.71250000e+00  1.73170000e-01  5.27800000e-02
  7.77750000e+00  2.06690000e-01  5.28800000e-02
  7.84250000e+00  2.47040000e-01  5.29100000e-02
  7.90750000e+00  2.95850000e-01  5.29000000e-02
  7.97250000e+00  3.31330000e-01  5.28800000e-02
  8.03750000e+00  3.42520000e-01  5.28800000e-02
  8.10250000e+00  3.58420000e-01  5.29100000e-02
  8.16750000e+00  3.65860000e-01  5.29600000e-02
  8.23250000e+00  3.63060000e-01  5.30300000e-02
  8.29750000e+00  3.92990000e-01  5.31100000e-02
  8.36250000e+00  4.17160000e-01  5.31400000e-02
  8.42750000e+00  4.39650000e-01  5.31500000e-02
  8.49250000e+00  4.48670000e-01  5.31400000e-02
  8.55750000e+00  4.55470000e-01  5.31600000e-02
  8.62250000e+00  4.62300000e-01  5.31900000e-02
  8.68750000e+00  4.55190000e-01  5.32400000e-02
  8.75250000e+00  4.60260000e-01  5.33100000e-02
  8.81750000e+00  4.60490000e-01  5.33800000e-02
  8.88250000e+00  4.71260000e-01  5.34200000e-02
  8.94750000e+00  4.93200000e-01  5.34300000e-02
  9.01250000e+00  5.01890000e-01  5.34400000e-02
  9.07750000e+00  4.97040000e-01  5.34600000e-02
  9.14250000e+00  4.73970000e-01  5.34800000e-02
  9.20750000e+00  4.63690000e-01  5.35400000e-02
  9.27250000e+00  4.54030000e-01  5.36000000e-02
  9.33750000e+00  4.61760000e-01  5.36600000e-02
  9.40250000e+00  4.68860000e-01  5.36800000e-02
  9.46750000e+00  4.77040000e-01  5.36900000e-02
  9.53250000e+00  4.75610000e-01  5.37000000e-02
  9.59750000e+00  4.70890000e-01  5.37200000e-02
  9.66250000e+00  4.46180000e-01  5.37600000e-02
  9.72750000e+00  4.63220000e-01  5.38300000e-02
  9.79250000e+00  4.55490000e-01  5.39200000e-02
  9.85750000e+00  4.53750000e-01  5.39800000e-02
  9.92250000e+00  4.43600000e-01  5.40000000e-02
  9.98750000e+00  4.45910000e-01  5.40100000e-02
  1.00525000e+01  4.29390000e-01  5.40200000e-02
  1.01175000e+01  4.07380000e-01  5.40400000e-02
  1.01825000e+01  3.82080000e-01  5.40900000e-02
  1.02475000e+01  3.75330000e-01  5.41600000e-02
  1.03125000e+01  3.70850000e-01  5.42400000e-02
  1.03775000e+01  3.64670000e-01  5.42800000e-02
  1.04425000e+01  3.72650000e-01  5.43000000e-02
  1.05075000e+01  3.61210000e-01  5.43000000e-02
  1.05725000e+01  3.50850000e-01  5.43200000e-02
  1.06375000e+01  3.26280000e-01  5.43500000e-02
  1.07025000e+01  3.14770000e-01  5.44000000e-02
  1.07675000e+01  2.99910000e-01  5.44600000e-02
  1.08325000e+01  2.91480000e-01  5.45100000e-02
  1.08975000e+01  3.04590000e-01  5.45400000e-02
  1.09625000e+01  3.04510000e-01  5.45500000e-02
  1.10275000e+01  3.02380000e-01  5.45600000e-02
  1.10925000e+01  2.90750000e-01  5.45900000e-02
  1.11575000e+01  2.85210000e-01  5.46500000e-02
  1.12225000e+01  2.78730000e-01  5.47400000e-02
  1.12875000e+01  2.83080000e-01  5.48900000e-02
  1.13525000e+01  2.89850000e-01  5.50200000e-02
  1.14175000e+01  2.85330000e-01  5.50700000e-02
  1.14825000e+01  2.82830000e-01  5.50900000e-02
  1.15475000e+01  2.74850000e-01  5.51200000e-02
  1.16125000e+01  2.58990000e-01  5.51600000e-02
  1.16775000e+01  2.33020000e-01  5.52300000e-02
  1.17425000e+01  2.24900000e-01  5.53400000e-02
  1.18075000e+01  2.35720000e-01  5.54700000e-02
