     3.57050  0.0000177394
     1.15133  0.0010379614
     0.39174  0.0000062512
     0.74482  0.0011839355
     2.13131  0.0001313646
     2.70062  0.0000563519
     3.39819  0.0000192560
     4.16184  0.0000059797
     4.75803  0.0000024708
     5.00181  0.0000017234
     5.05656  0.0000015998
     5.02919  0.0000016877
     4.94835  0.0000019349
     4.84541  0.0000023086
     4.70696  0.0000029034
     4.59425  0.0000035104
     4.50650  0.0000040362
     4.41003  0.0000047734
     4.33058  0.0000055133
     4.26851  0.0000061843
     4.17800  0.0000072638
     4.07463  0.0000087177
     3.99341  0.0000100566
     3.92526  0.0000113812
     3.84980  0.0000130198
     3.81144  0.0000140527
