  3.16250000e+00  2.79242000e+00  8.23657000e+00
  3.22750000e+00  2.44075000e+00  4.28534000e+00
  3.29250000e+00  1.95828000e+00  2.14593000e+00
  3.35750000e+00  1.32980000e+00  1.02914000e+00
  3.42250000e+00  6.91910000e-01  5.34560000e-01
  3.48750000e+00  3.66100000e-02  3.09170000e-01
  3.55250000e+00  -6.34870000e-01  2.00490000e-01
  3.61750000e+00  -1.29440000e+00  1.52950000e-01
  3.68250000e+00  -1.92008000e+00  1.31760000e-01
  3.74750000e+00  -2.48909000e+00  1.20750000e-01
  3.81250000e+00  -2.96180000e+00  1.18300000e-01
  3.87750000e+00  -3.37900000e+00  1.17250000e-01
  3.94250000e+00  -3.73457000e+00  1.19950000e-01
  4.00750000e+00  -4.04654000e+00  1.24370000e-01
  4.07250000e+00  -4.32033000e+00  1.33630000e-01
  4.13750000e+00  -4.53380000e+00  1.48020000e-01
  4.20250000e+00  -4.68798000e+00  1.60240000e-01
  4.26750000e+00  -4.76935000e+00  1.58960000e-01
  4.33250000e+00  -4.79227000e+00  1.51970000e-01
  4.39750000e+00  -4.78053000e+00  1.48130000e-01
  4.46250000e+00  -4.76877000e+00  1.44840000e-01
  4.52750000e+00  -4.79889000e+00  1.38750000e-01
  4.59250000e+00  -4.93972000e+00  1.22160000e-01
  4.65750000e+00  -5.11124000e+00  1.00780000e-01
  4.72250000e+00  -5.19501000e+00  8.67700000e-02
  4.78750000e+00  -5.12337000e+00  8.51500000e-02
  4.85250000e+00  -4.91679000e+00  7.99100000e-02
  4.91750000e+00  -4.61259000e+00  7.11800000e-02
  4.98250000e+00  -4.26562000e+00  6.51000000e-02
  5.04750000e+00  -3.90313000e+00  6.29900000e-02
  5.11250000e+00  -3.58206000e+00  6.41700000e-02
  5.17750000e+00  -3.33978000e+00  6.71700000e-02
  5.24250000e+00  -3.17283000e+00  6.81800000e-02
  5.30750000e+00  -3.05369000e+00  6.62300000e-02
  5.37250000e+00  -2.96312000e+00  6.36800000e-02
  5.43750000e+00  -2.88229000e+00  6.19000000e-02
  5.50250000e+00  -2.81237000e+00  6.10900000e-02
  5.56750000e+00  -2.75041000e+00  6.09000000e-02
  5.63250000e+00  -2.69300000e+00  6.09400000e-02
  5.69750000e+00  -2.63786000e+00  6.12900000e-02
  5.76250000e+00  -2.56664000e+00  6.15800000e-02
  5.82750000e+00  -2.47594000e+00  6.14700000e-02
  5.89250000e+00  -2.36875000e+00  6.11800000e-02
  5.95750000e+00  -2.25739000e+00  6.09800000e-02
  6.02250000e+00  -2.15655000e+00  6.09200000e-02
  6.08750000e+00  -2.05499000e+00  6.09700000e-02
  6.15250000e+00  -1.95668000e+00  6.11100000e-02
  6.21750000e+00  -1.86033000e+00  6.12900000e-02
  6.28250000e+00  -1.74795000e+00  6.14400000e-02
  6.34750000e+00  -1.63414000e+00  6.14200000e-02
  6.41250000e+00  -1.51537000e+00  6.13500000e-02
  6.47750000e+00  -1.40928000e+00  6.13300000e-02
  6.54250000e+00  -1.30461000e+00  6.13600000e-02
  6.60750000e+00  -1.20654000e+00  6.14500000e-02
  6.67250000e+00  -1.11541000e+00  6.15900000e-02
  6.73750000e+00  -1.01534000e+00  6.17600000e-02
  6.80250000e+00  -8.96890000e-01  6.18900000e-02
  6.86750000e+00  -7.75480000e-01  6.19000000e-02
  6.93250000e+00  -6.44300000e-01  6.18900000e-02
  6.99750000e+00  -5.30480000e-01  6.19100000e-02
  7.06250000e+00  -4.28530000e-01  6.19700000e-02
  7.12750000e+00  -3.43900000e-01  6.20900000e-02
  7.19250000e+00  -2.66140000e-01  6.22500000e-02
  7.25750000e+00  -1.82650000e-01  6.24100000e-02
  7.32250000e+00  -9.68100000e-02  6.24400000e-02
  7.38750000e+00  -1.16100000e-02  6.23800000e-02
  7.45250000e+00  5.64700000e-02  6.23200000e-02
  7.51750000e+00  1.21850000e-01  6.23200000e-02
  7.58250000e+00  1.65400000e-01  6.23400000e-02
  7.64750000e+00  1.99960000e-01  6.23800000e-02
  7.71250000e+00  2.29520000e-01  6.24500000e-02
  7.77750000e+00  2.64010000e-01  6.25000000e-02
  7.84250000e+00  3.09720000e-01  6.25000000e-02
  7.90750000e+00  3.52820000e-01  6.24700000e-02
  7.97250000e+00  3.85620000e-01  6.24600000e-02
  8.03750000e+00  4.13410000e-01  6.24600000e-02
  8.10250000e+00  4.32580000e-01  6.24700000e-02
  8.16750000e+00  4.43460000e-01  6.25000000e-02
  8.23250000e+00  4.50810000e-01  6.25300000e-02
  8.29750000e+00  4.68080000e-01  6.25700000e-02
  8.36250000e+00  4.93860000e-01  6.25800000e-02
  8.42750000e+00  5.13640000e-01  6.25800000e-02
  8.49250000e+00  5.24780000e-01  6.25800000e-02
  8.55750000e+00  5.39380000e-01  6.25900000e-02
  8.62250000e+00  5.43750000e-01  6.26000000e-02
  8.68750000e+00  5.41610000e-01  6.26300000e-02
  8.75250000e+00  5.40940000e-01  6.26600000e-02
  8.81750000e+00  5.50710000e-01  6.26900000e-02
  8.88250000e+00  5.64510000e-01  6.27100000e-02
  8.94750000e+00  5.79030000e-01  6.27100000e-02
  9.01250000e+00  5.84300000e-01  6.27100000e-02
  9.07750000e+00  5.83600000e-01  6.27200000e-02
  9.14250000e+00  5.78290000e-01  6.27400000e-02
  9.20750000e+00  5.72270000e-01  6.27700000e-02
  9.27250000e+00  5.70620000e-01  6.28100000e-02
  9.33750000e+00  5.80390000e-01  6.28400000e-02
  9.40250000e+00  5.82050000e-01  6.28600000e-02
  9.46750000e+00  5.82020000e-01  6.28600000e-02
  9.53250000e+00  5.73920000e-01  6.28600000e-02
  9.59750000e+00  5.61590000e-01  6.28700000e-02
  9.66250000e+00  5.41270000e-01  6.28900000e-02
  9.72750000e+00  5.19450000e-01  6.29100000e-02
  9.79250000e+00  5.13280000e-01  6.29400000e-02
  9.85750000e+00  5.17530000e-01  6.29600000e-02
  9.92250000e+00  5.21670000e-01  6.29700000e-02
  9.98750000e+00  5.23580000e-01  6.29700000e-02
  1.00525000e+01  5.15940000e-01  6.29700000e-02
  1.01175000e+01  5.10030000e-01  6.29900000e-02
  1.01825000e+01  4.99270000e-01  6.30100000e-02
  1.02475000e+01  4.89270000e-01  6.30400000e-02
  1.03125000e+01  4.86060000e-01  6.30700000e-02
  1.03775000e+01  4.85640000e-01  6.30900000e-02
  1.04425000e+01  4.86420000e-01  6.31000000e-02
  1.05075000e+01  4.76470000e-01  6.31000000e-02
  1.05725000e+01  4.68610000e-01  6.31100000e-02
  1.06375000e+01  4.44780000e-01  6.31200000e-02
  1.07025000e+01  4.26290000e-01  6.31400000e-02
  1.07675000e+01  4.14440000e-01  6.31600000e-02
  1.08325000e+01  4.12230000e-01  6.31900000e-02
  1.08975000e+01  4.17270000e-01  6.32000000e-02
  1.09625000e+01  4.17110000e-01  6.32000000e-02
  1.10275000e+01  4.17180000e-01  6.32000000e-02
  1.10925000e+01  4.07630000e-01  6.32100000e-02
  1.11575000e+01  3.98690000e-01  6.32300000e-02
  1.12225000e+01  3.85340000e-01  6.32600000e-02
  1.12875000e+01  3.87200000e-01  6.32900000e-02
  1.13525000e+01  3.88950000e-01  6.33200000e-02
  1.14175000e+01  3.90390000e-01  6.33300000e-02
  1.14825000e+01  3.91740000e-01  6.33400000e-02
  1.15475000e+01  3.83360000e-01  6.33400000e-02
  1.16125000e+01  3.68840000e-01  6.33500000e-02
  1.16775000e+01  3.48060000e-01  6.33700000e-02
  1.17425000e+01  3.35150000e-01  6.34000000e-02
  1.18075000e+01  3.27810000e-01  6.34200000e-02
  1.18725000e+01  3.33550000e-01  6.34400000e-02
  1.19375000e+01  3.32010000e-01  6.34400000e-02
