     3.03250         inf         nan
     3.09750         inf         nan
     3.16250     9.50049     8.23657
     3.22750     9.14882     4.28534
     3.29250     8.66635     2.14593
     3.35750     8.03787     1.02914
     3.42250     7.39998     0.53456
     3.48750     6.74468     0.30917
     3.55250     6.07320     0.20049
     3.61750     5.41367     0.15295
     3.68250     4.78799     0.13176
     3.74750     4.21898     0.12075
     3.81250     3.74627     0.11830
     3.87750     3.32907     0.11725
     3.94250     2.97350     0.11995
     4.00750     2.66153     0.12437
     4.07250     2.38774     0.13363
     4.13750     2.17427     0.14802
     4.20250     2.02009     0.16024
     4.26750     1.93872     0.15896
     4.33250     1.91580     0.15197
     4.39750     1.92754     0.14813
     4.46250     1.93930     0.14484
     4.52750     1.90918     0.13875
     4.59250     1.76835     0.12216
     4.65750     1.59683     0.10078
     4.72250     1.51306     0.08677
     4.78750     1.58470     0.08515
     4.85250     1.79128     0.07991
     4.91750     2.09548     0.07118
     4.98250     2.44245     0.06510
     5.04750     2.80494     0.06299
     5.11250     3.12601     0.06417
     5.17750     3.36829     0.06717
     5.24250     3.53524     0.06818
     5.30750     3.65438     0.06623
     5.37250     3.74495     0.06368
     5.43750     3.82578     0.06190
     5.50250     3.89570     0.06109
     5.56750     3.95766     0.06090
     5.63250     4.01507     0.06094
     5.69750     4.07021     0.06129
     5.76250     4.14143     0.06158
     5.82750     4.23213     0.06147
     5.89250     4.33932     0.06118
     5.95750     4.45068     0.06098
     6.02250     4.55152     0.06092
     6.08750     4.65308     0.06097
     6.15250     4.75139     0.06111
     6.21750     4.84774     0.06129
     6.28250     4.96012     0.06144
     6.34750     5.07393     0.06142
     6.41250     5.19270     0.06135
     6.47750     5.29879     0.06133
     6.54250     5.40346     0.06136
     6.60750     5.50153     0.06145
     6.67250     5.59266     0.06159
     6.73750     5.69273     0.06176
     6.80250     5.81118     0.06189
     6.86750     5.93259     0.06190
     6.93250     6.06377     0.06189
     6.99750     6.17759     0.06191
     7.06250     6.27954     0.06197
     7.12750     6.36417     0.06209
     7.19250     6.44193     0.06225
     7.25750     6.52542     0.06241
     7.32250     6.61126     0.06244
     7.38750     6.69646     0.06238
     7.45250     6.76454     0.06232
     7.51750     6.82992     0.06232
     7.58250     6.87347     0.06234
     7.64750     6.90803     0.06238
     7.71250     6.93759     0.06245
     7.77750     6.97208     0.06250
     7.84250     7.01779     0.06250
     7.90750     7.06089     0.06247
     7.97250     7.09369     0.06246
     8.03750     7.12148     0.06246
     8.10250     7.14065     0.06247
     8.16750     7.15153     0.06250
     8.23250     7.15888     0.06253
     8.29750     7.17615     0.06257
     8.36250     7.20193     0.06258
     8.42750     7.22171     0.06258
     8.49250     7.23285     0.06258
     8.55750     7.24745     0.06259
     8.62250     7.25182     0.06260
     8.68750     7.24968     0.06263
     8.75250     7.24901     0.06266
     8.81750     7.25878     0.06269
     8.88250     7.27258     0.06271
     8.94750     7.28710     0.06271
     9.01250     7.29237     0.06271
     9.07750     7.29167     0.06272
     9.14250     7.28636     0.06274
     9.20750     7.28034     0.06277
     9.27250     7.27869     0.06281
     9.33750     7.28846     0.06284
     9.40250     7.29012     0.06286
     9.46750     7.29009     0.06286
     9.53250     7.28199     0.06286
     9.59750     7.26966     0.06287
     9.66250     7.24934     0.06289
     9.72750     7.22752     0.06291
     9.79250     7.22135     0.06294
     9.85750     7.22560     0.06296
     9.92250     7.22974     0.06297
     9.98750     7.23165     0.06297
    10.05250     7.22401     0.06297
    10.11750     7.21810     0.06299
    10.18250     7.20734     0.06301
    10.24750     7.19734     0.06304
    10.31250     7.19413     0.06307
    10.37750     7.19371     0.06309
    10.44250     7.19449     0.06310
    10.50750     7.18454     0.06310
    10.57250     7.17668     0.06311
    10.63750     7.15285     0.06312
    10.70250     7.13436     0.06314
    10.76750     7.12251     0.06316
    10.83250     7.12030     0.06319
    10.89750     7.12534     0.06320
    10.96250     7.12518     0.06320
    11.02750     7.12525     0.06320
    11.09250     7.11570     0.06321
    11.15750     7.10676     0.06323
    11.22250     7.09341     0.06326
    11.28750     7.09527     0.06329
    11.35250     7.09702     0.06332
    11.41750     7.09846     0.06333
    11.48250     7.09981     0.06334
    11.54750     7.09143     0.06334
    11.61250     7.07691     0.06335
    11.67750     7.05613     0.06337
    11.74250     7.04322     0.06340
    11.80750     7.03588     0.06342
    11.87250     7.04162     0.06344
    11.93750     7.04008     0.06344
