 1.750 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 1.850 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 1.950 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.050 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.150 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.250 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.350 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.450 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.550 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.650 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.750 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.850 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 2.950 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 3.050 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 3.150 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 3.250 -3.066403966079e+01  3.905572160478e-01  2.552997459663e+01  6.870647648840e-01 -5.134065064164e+00  6.214834395671e-01
 3.350 -3.012457455547e+01  2.296824736219e-01  2.485830778677e+01  5.317333900441e-01 -5.266266768706e+00  5.758227923250e-01
 3.450 -2.910579623933e+01  9.027164592069e-02  2.343759128489e+01  3.151248993056e-01 -5.668204954443e+00  3.748634603744e-01
 3.550 -2.819963209037e+01  4.638268517178e-02  2.183266914908e+01  1.678765551187e-01 -6.366962941286e+00  1.727152956990e-01
 3.650 -2.735776139913e+01  4.150804865103e-02  2.009259731433e+01  1.191516728947e-01 -7.265164084798e+00  1.076767102111e-01
 3.750 -2.651382086846e+01  4.150554628467e-02  1.846608137551e+01  1.167060040058e-01 -8.047739492953e+00  1.031098635502e-01
 3.850 -2.562429030694e+01  4.142101295711e-02  1.703056897078e+01  1.160672714683e-01 -8.593721336165e+00  1.018502668352e-01
 3.950 -2.468068206430e+01  4.092335533692e-02  1.568858430304e+01  1.147386683975e-01 -8.992097761256e+00  1.010025898804e-01
 4.050 -2.369408643656e+01  4.065895664145e-02  1.443574110739e+01  1.135602431255e-01 -9.258345329168e+00  9.991557967449e-02
 4.150 -2.267453357993e+01  4.061249480451e-02  1.326634914097e+01  1.131813188740e-01 -9.408184438966e+00  9.934183497998e-02
 4.250 -2.163893157574e+01  4.052579864155e-02  1.218822982767e+01  1.129530750525e-01 -9.450701748070e+00  9.919244800602e-02
 4.350 -2.059687453891e+01  4.026317941168e-02  1.120797144659e+01  1.120872599665e-01 -9.388903092324e+00  9.885010684886e-02
 4.450 -1.955193946417e+01  4.006424328669e-02  1.030531731504e+01  1.111356164420e-01 -9.246622149130e+00  9.848605988166e-02
 4.550 -1.850365787583e+01  3.958409801889e-02  9.432757634561e+00  1.099758578697e-01 -9.070900241271e+00  9.807597874722e-02
 4.650 -1.742436998783e+01  3.889738013156e-02  8.487082249012e+00  1.079732898168e-01 -8.937287738816e+00  9.702954925732e-02
 4.750 -1.631248879163e+01  3.849407126133e-02  7.534238087216e+00  1.073862745693e-01 -8.778250704417e+00  9.668407778535e-02
 4.850 -1.522242342851e+01  3.813474632917e-02  6.773291549457e+00  1.078735122791e-01 -8.449131879055e+00  9.718154326012e-02
 4.950 -1.420847117067e+01  3.778364069381e-02  6.259986619936e+00  1.079217969647e-01 -7.948484550738e+00  9.733823783323e-02
 5.050 -1.329546896500e+01  3.711641774301e-02  5.924429772240e+00  1.081669857783e-01 -7.371039192763e+00  9.709980916165e-02
 5.150 -1.248752849706e+01  3.625107767165e-02  5.677040454012e+00  1.083875763643e-01 -6.810488043051e+00  9.603485326434e-02
 5.250 -1.177655987213e+01  3.663794929975e-02  5.431271301330e+00  1.050156367681e-01 -6.345288570804e+00  9.128396610920e-02
 5.350 -1.112907629627e+01  3.702569946084e-02  5.093546357259e+00  9.116403991592e-02 -6.035529939010e+00  7.722696941345e-02
 5.450 -1.052717042548e+01  3.538369284538e-02  4.696239084079e+00  7.977450916092e-02 -5.830931341397e+00  6.746116037510e-02
 5.550 -9.950985373793e+00  3.255142524365e-02  4.262705887632e+00  7.464860911179e-02 -5.688279486160e+00  6.412555246961e-02
 5.650 -9.375002096874e+00  3.152083692668e-02  3.781067330957e+00  7.420568086608e-02 -5.593934765917e+00  6.280372886970e-02
 5.750 -8.809756926610e+00  2.799355043235e-02  3.271827103594e+00  5.995874105928e-02 -5.537929823016e+00  5.023722571265e-02
 5.850 -8.258418037925e+00  2.533278479556e-02  2.790173790924e+00  5.015865011947e-02 -5.468244247001e+00  4.303262128246e-02
 5.950 -7.714354095900e+00  2.375208740226e-02  2.362185324637e+00  4.456201120879e-02 -5.352168771263e+00  4.067677219165e-02
 6.050 -7.181518312550e+00  2.215540574936e-02  1.959620359649e+00  3.857781890138e-02 -5.221897952901e+00  3.722035803845e-02
 6.150 -6.656270644615e+00  2.144711680176e-02  1.580837091431e+00  3.561967498672e-02 -5.075433553183e+00  3.564247345100e-02
 6.250 -6.139577617691e+00  2.096981838986e-02  1.210301568998e+00  3.223731774536e-02 -4.929276048693e+00  3.258721656237e-02
 6.350 -5.635898646473e+00  2.051849028999e-02  8.478593650860e-01  2.937167776959e-02 -4.788039281387e+00  2.924897159615e-02
 6.450 -5.142127546007e+00  2.019430397446e-02  5.042839481438e-01  2.766572293862e-02 -4.637843597863e+00  2.790272234237e-02
 6.550 -4.659469589444e+00  1.979004441290e-02  1.849438262140e-01  2.513872653670e-02 -4.474525763230e+00  2.570846594382e-02
 6.650 -4.193007007822e+00  1.935676060918e-02 -9.947049411215e-02  2.395111758759e-02 -4.292477501934e+00  2.490156017487e-02
 6.750 -3.748126851913e+00  1.873510995734e-02 -3.315229805321e-01  2.196811140778e-02 -4.079649832445e+00  2.374612170833e-02
 6.850 -3.324362659049e+00  1.800969432344e-02 -5.096143553473e-01  1.933949869056e-02 -3.833977014396e+00  2.211475845083e-02
 6.950 -2.915220915039e+00  1.687016943259e-02 -6.425574303355e-01  1.804410719024e-02 -3.557778345374e+00  2.052903689577e-02
 7.050 -2.529358634447e+00  1.541970729568e-02 -7.362199570364e-01  1.718052726369e-02 -3.265578591484e+00  1.905731454430e-02
 7.150 -2.181084245070e+00  1.392791118338e-02 -7.916477374405e-01  1.618828416263e-02 -2.972731982510e+00  1.830702583590e-02
 7.250 -1.870398437164e+00  1.288992491625e-02 -8.127702974851e-01  1.480292380271e-02 -2.683168734649e+00  1.758816462364e-02
 7.350 -1.603312618589e+00  1.195920773287e-02 -8.065441480060e-01  1.372444135750e-02 -2.409856766595e+00  1.663405253521e-02
 7.450 -1.381993303201e+00  1.078256047352e-02 -7.937817749879e-01  1.141940845319e-02 -2.175775078189e+00  1.469481060166e-02
 7.550 -1.201705177582e+00  1.007896259096e-02 -7.793832484441e-01  1.031914003986e-02 -1.981088426026e+00  1.359714282913e-02
 7.650 -1.057386350758e+00  9.616666135913e-03 -7.561561140525e-01  9.574868968452e-03 -1.813542464811e+00  1.295068583425e-02
 7.750 -9.381539539538e-01  9.202910024729e-03 -7.284280843414e-01  8.638189237929e-03 -1.666582038295e+00  1.262241890839e-02
 7.850 -8.369784270353e-01  9.090845995519e-03 -7.028661512545e-01  7.919266149374e-03 -1.539844578290e+00  1.269919392573e-02
 7.950 -7.491048884236e-01  8.968430068852e-03 -6.812859280262e-01  6.570251213361e-03 -1.430390816450e+00  1.159698098801e-02
 8.050 -6.710924804115e-01  8.782278580122e-03 -6.598102644330e-01  5.875752906169e-03 -1.330902744844e+00  1.085408489985e-02
 8.150 -6.027150350522e-01  8.620727295991e-03 -6.374493528104e-01  5.534612380674e-03 -1.240164387863e+00  1.048298023043e-02
 8.250 -5.409574669087e-01  8.458375893779e-03 -6.149972891372e-01  5.180395518744e-03 -1.155954756046e+00  9.992017771492e-03
 8.350 -4.837888314478e-01  8.303314009746e-03 -5.921969521638e-01  4.586164808079e-03 -1.075985783612e+00  9.661196224724e-03
 8.450 -4.309236754139e-01  8.155708161436e-03 -5.693147423330e-01  4.080618309746e-03 -1.000238417747e+00  9.351134870421e-03
 8.550 -3.821092243599e-01  8.054594811074e-03 -5.448726812047e-01  3.785509652507e-03 -9.269819055646e-01  8.965471903552e-03
 8.650 -3.380046035533e-01  8.009337075173e-03 -5.194799311303e-01  3.405257766543e-03 -8.574845346836e-01  8.691877975106e-03
 8.750 -2.971498663855e-01  7.934387036383e-03 -4.944147623754e-01  3.066728485333e-03 -7.915646287608e-01  8.533563635790e-03
 8.850 -2.610634776400e-01  7.860384818740e-03 -4.680239628918e-01  2.789958820728e-03 -7.290874405318e-01  8.417304053917e-03
 8.950 -2.294054350835e-01  7.800994142885e-03 -4.420491473868e-01  2.506847171183e-03 -6.714545824703e-01  8.295811473986e-03
 9.050 -1.999008495904e-01  7.764185498440e-03 -4.154466067193e-01  2.258383889035e-03 -6.153474563097e-01  8.036496722627e-03
 9.150 -1.730966232406e-01  7.767515830623e-03 -3.882726231465e-01  1.920573330592e-03 -5.613692463871e-01  7.954758000942e-03
 9.250 -1.492984128106e-01  7.812944700106e-03 -3.612830313068e-01  1.673976742999e-03 -5.105814441174e-01  8.002871344582e-03
 9.350 -1.279143127079e-01  7.765324357842e-03 -3.342342106842e-01  1.517235414095e-03 -4.621485233921e-01  7.898306539575e-03
 9.450 -1.086477541020e-01  7.661104411204e-03 -3.083438233680e-01  1.357637783140e-03 -4.169915774700e-01  7.844852662153e-03
 9.550 -9.245414024433e-02  7.697958673011e-03 -2.838878832117e-01  1.138746274113e-03 -3.763420234560e-01  7.884003848124e-03
 9.650 -7.876689477713e-02  7.743241332784e-03 -2.609387532375e-01  9.622818600471e-04 -3.397056480147e-01  7.922447048547e-03
 9.750 -6.640581127507e-02  7.658016214491e-03 -2.391088261120e-01  8.308218327513e-04 -3.055146373871e-01  7.795230806659e-03
 9.850 -5.573222253071e-02  7.491208158325e-03 -2.182769618037e-01  6.986809964283e-04 -2.740091843344e-01  7.537242378509e-03
 9.950 -4.734652804070e-02  7.453711678252e-03 -1.991171141388e-01  6.025361371344e-04 -2.464636421795e-01  7.507148408534e-03
10.050 -3.989934887529e-02  7.380274164230e-03 -1.816190402012e-01  5.456829744560e-04 -2.215183890765e-01  7.463540779744e-03
10.150 -3.238848029782e-02  7.100003521305e-03 -1.655050354997e-01  4.375252753517e-04 -1.978935157976e-01  7.149656130085e-03
10.250 -2.660527712501e-02  6.961748565792e-03 -1.507706457259e-01  3.659229732694e-04 -1.773759228509e-01  6.970939521893e-03
10.350 -2.231822385204e-02  6.861678566905e-03 -1.371128238052e-01  3.315874964337e-04 -1.594310476573e-01  6.863815151870e-03
10.450 -1.853390651312e-02  6.718828334851e-03 -1.247901347326e-01  2.932912570641e-04 -1.433240412457e-01  6.717625121908e-03
10.550 -1.729020089676e-02  6.620348511796e-03 -1.135251243727e-01  2.525294437781e-04 -1.308153252695e-01  6.612666639686e-03
10.650 -1.664254014606e-02  6.453252595271e-03 -1.032844290189e-01  2.141956750821e-04 -1.199269691650e-01  6.445118228827e-03
10.750 -1.504956252126e-02  6.210267262892e-03 -9.403457371960e-02  1.976986546764e-04 -1.090841362409e-01  6.208112232208e-03
10.850 -1.349701990538e-02  6.125240729749e-03 -8.554227621771e-02  1.859310198531e-04 -9.903929612310e-02  6.122055669019e-03
10.950 -1.266158159838e-02  6.082652810560e-03 -7.782915790050e-02  1.667676247360e-04 -9.049073949889e-02  6.081888593852e-03
11.050 -1.249683679275e-02  5.919809781678e-03 -7.083146715943e-02  1.493349822981e-04 -8.332830395218e-02  5.918428714748e-03
11.150 -1.310597989934e-02  5.787052306327e-03 -6.449684230541e-02  1.302772014456e-04 -7.760282220476e-02  5.783382239465e-03
11.250 -1.372069513097e-02  5.721930134728e-03 -5.880625083127e-02  1.129374382287e-04 -7.252694596225e-02  5.717705805226e-03
11.350 -1.478904427976e-02  5.666160394555e-03 -5.365282264892e-02  1.067552519563e-04 -6.844186692868e-02  5.661904546815e-03
11.450 -1.749729130900e-02  5.746547461572e-03 -4.894344277430e-02  1.032988562005e-04 -6.644073408331e-02  5.743107807387e-03
11.550 -1.808442037610e-02  5.811170544508e-03 -4.463518525056e-02  9.454935020981e-05 -6.271960562666e-02  5.812823176513e-03
11.650 -1.797853491524e-02  5.832582591975e-03 -4.066917262626e-02  8.636609874663e-05 -5.864770754151e-02  5.836024578344e-03
11.750 -1.831900845834e-02  5.946267201704e-03 -3.703198903264e-02  7.844005258249e-05 -5.535099749099e-02  5.948562991490e-03
11.850 -1.981404429938e-02  5.879913313622e-03 -3.370363223809e-02  7.172721874201e-05 -5.351767653749e-02  5.881437529135e-03
11.950 -2.189301790148e-02  5.790797346564e-03 -3.065748358987e-02  6.580203932553e-05 -5.255050149137e-02  5.792614806616e-03
12.050 -2.232226172864e-02  5.788343693998e-03 -2.788697258492e-02  5.994354337657e-05 -5.020923431357e-02  5.790571837491e-03
12.150 -2.169428279507e-02  5.734431879408e-03 -2.536184989323e-02  5.398427346981e-05 -4.705613268831e-02  5.734100001656e-03
12.250 -2.054454891453e-02  5.527396554143e-03 -2.304843189828e-02  5.003285832295e-05 -4.359298081283e-02  5.526065563870e-03
12.350 -1.964390161327e-02  5.355551395644e-03 -2.094176568643e-02  4.426547390046e-05 -4.058566729972e-02  5.353654360172e-03
12.450 -1.729931279377e-02  5.097916759529e-03 -1.902033518785e-02  3.964897905921e-05 -3.631964798164e-02  5.093966353441e-03
12.550 -1.453363214963e-02  4.742940184633e-03 -1.724554310931e-02  3.669849828736e-05 -3.177917525895e-02  4.737403420911e-03
12.650 -1.299466635224e-02  4.693224083967e-03 -1.561670593276e-02  3.325695389904e-05 -2.861137228501e-02  4.688255000426e-03
12.750 -1.269720702468e-02  4.696086348693e-03 -1.413532287447e-02  3.105851672013e-05 -2.683252989916e-02  4.693766626875e-03
12.850 -1.231791064873e-02  4.604169906214e-03 -1.278049859359e-02  2.847470604841e-05 -2.509840924234e-02  4.604123418043e-03
12.950 -9.630755385831e-03  4.600191810873e-03 -1.153843864252e-02  2.574243500184e-05 -2.116919402836e-02  4.600826138654e-03
13.050 -6.147379245471e-03  4.555934645421e-03 -1.039942116136e-02  2.393218774411e-05 -1.654680040684e-02  4.555795527121e-03
13.150 -2.938840556521e-03  4.372611944698e-03 -9.356259599940e-03  2.198710033258e-05 -1.229510015647e-02  4.371655599950e-03
13.250 -1.226013995955e-03  4.345746246267e-03 -8.409885595933e-03  2.014864592472e-05 -9.635899591901e-03  4.344648381096e-03
13.350 -8.417522343507e-05  4.362450103327e-03 -7.553187374452e-03  1.879405217711e-05 -7.637362597897e-03  4.361240394180e-03
13.450  2.413531149102e-03  4.292702080633e-03 -6.767709612564e-03  1.768606453127e-05 -4.354178463473e-03  4.291389979062e-03
13.550  4.423893330016e-03  4.068113056507e-03 -6.050843043744e-03  1.571205511657e-05 -1.626949713738e-03  4.066574532523e-03
13.650  5.863636829628e-03  3.810229461616e-03 -5.402127258515e-03  1.401933199278e-05  4.615095711017e-04  3.809381369432e-03
13.750  6.957335309050e-03  3.673299490110e-03 -4.816000695240e-03  1.254354513205e-05  2.141334613800e-03  3.672856909255e-03
13.850  7.443543276969e-03  3.553541457553e-03 -4.283716864344e-03  1.116530922231e-05  3.159826412615e-03  3.552486899549e-03
13.950  7.126486723541e-03  3.363986512633e-03 -3.797777388365e-03  1.020763017003e-05  3.328709335167e-03  3.362607450789e-03
14.050  6.299305496293e-03  3.205814093951e-03 -3.359198651501e-03  9.684830201269e-06  2.940106844787e-03  3.204519871740e-03
14.150  5.863771432422e-03  3.041815135013e-03 -2.963589407992e-03  9.108458677753e-06  2.900182024425e-03  3.041034347223e-03
14.250  6.159064704406e-03  2.907244754383e-03 -2.607526412751e-03  8.352640814200e-06  3.551538291650e-03  2.906490723414e-03
14.350  6.938129423224e-03  2.761496014616e-03 -2.287687525717e-03  7.819091223202e-06  4.650441897503e-03  2.760430450607e-03
14.450  6.150998530853e-03  2.566215645941e-03 -1.994759816438e-03  7.048798848561e-06  4.156238714412e-03  2.565461512082e-03
14.550  4.882341002548e-03  2.352716059817e-03 -1.727886973035e-03  6.407973316824e-06  3.154454029507e-03  2.352245094298e-03
14.650  4.525461972236e-03  2.221480822319e-03 -1.490728203018e-03  5.594558533676e-06  3.034733769210e-03  2.220939843660e-03
14.750  3.335544008695e-03  2.119328779398e-03 -1.280251285513e-03  4.854522085932e-06  2.055292723175e-03  2.118480751180e-03
14.850  2.379243418420e-03  1.926026173097e-03 -1.093453484125e-03  4.603549924644e-06  1.285789934290e-03  1.925271276867e-03
14.950  1.951939751694e-03  1.795489630359e-03 -9.282643562955e-04  4.355835978985e-06  1.023675395395e-03  1.795063513632e-03
15.050  1.280441114028e-03  1.670812513934e-03 -7.791589914717e-04  3.900517869735e-06  5.012821225534e-04  1.670644638525e-03
15.150  7.888031988557e-04  1.522331272983e-03 -6.458090024466e-04  3.514568739009e-06  1.429941964084e-04  1.522280690704e-03
15.250  7.085892319651e-04  1.445701538203e-03 -5.284648721158e-04  3.184025836205e-06  1.801243598472e-04  1.445732285923e-03
15.350  6.914956536036e-04  1.279489293952e-03 -4.258288775105e-04  2.947816232075e-06  2.656667760931e-04  1.279456665119e-03
15.450  1.938995869068e-04  1.097505451011e-03 -3.370007454748e-04  2.852287425707e-06 -1.431011585666e-04  1.097309141589e-03
15.550 -5.599617935673e-04  9.508298000558e-04 -2.571371947028e-04  2.751257743375e-06 -8.170989882643e-04  9.505743133275e-04
15.650 -8.007988448639e-04  8.078266678062e-04 -1.858357250228e-04  2.491808327469e-06 -9.866345698796e-04  8.075466454582e-04
15.750 -7.421681557389e-04  6.630409850926e-04 -1.239190011944e-04  1.943225901915e-06 -8.660871569276e-04  6.628080147692e-04
15.850 -8.137013827309e-04  4.804227183190e-04 -6.984520608455e-05  1.148037656530e-06 -8.835465888126e-04  4.801472861417e-04
15.950 -4.338039921322e-04  2.126980241278e-04 -2.214886726222e-05  4.375937983571e-07 -4.559528593930e-04  2.126257909746e-04
