 0.050  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.150  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.250  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.350  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.450  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.550  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.650  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.750  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.850  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
 0.950  7.601324523700e+00  6.369545354120e-02  0.000000000000e+00  0.000000000000e+00 -1.324321907109e+01  1.109718237190e-01  8.778444558735e+00  1.454660579462e-01  3.136550011344e+00  1.490795371012e-01
