 0.050  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.150  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.250  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.350  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.450  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.550  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.650  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.750  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.850  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 0.950  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 1.050  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 1.150  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 1.250  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
 1.350  8.649644701857e+00  1.176435081365e-01  0.000000000000e+00  0.000000000000e+00 -2.333046126730e+01  3.255494731682e-01  1.890056848152e+01  9.272171904173e-01  4.219751916083e+00  7.371089405433e-01
