0        4.105352       0.000009
1        1.523895       0.001429
2        0.615741       0.002448
3        0.448101       0.002263
4        1.566199       0.000369
5        2.588021       0.000114
6        3.274657       0.000039
7        4.027724       0.000012
8        4.539485       0.000005
9        4.765217       0.000004
10       4.843928       0.000003
11       4.844314       0.000003
12       4.801475       0.000004
13       4.741771       0.000004
14       4.674984       0.000004
15       4.612746       0.000005
16       4.554974       0.000005
17       4.491154       0.000006
18       4.433897       0.000007
19       4.374169       0.000007
20       4.317660       0.000008
21       4.262848       0.000009
22       4.204694       0.000010
23       4.155836       0.000011
24       4.102839       0.000012
25       4.053619       0.000013
26       4.015983       0.000014
